DATASET,COSMIC_ID,DRUG_ID,MIN_CONC,MAX_CONC,RMSE_PUBLISHED,Z_SCORE_PUBLISHED,IC50_PUBLISHED,AUC_PUBLISHED,ARXSPAN_ID,DRUG_NAME,BROAD_ID,upper_limit,ec50,slope,lower_limit,auc,log2.ic50,mse,R2
GDSC1,924189,37,0.007813,2,0.100522,-1.969521,1.351603952,0.803331,ACH-000345,CRIZOTINIB,BRD-K78431006,0.895971652,0.419839695,-1.433347219,0.626152171,0.816684194,,0.001307546,0.859388046
GDSC1,924238,37,0.007813,2,0.062674,0.455026,19.5660711,0.985205,ACH-002148,CRIZOTINIB,BRD-K78431006,0.971339821,27.81827371,-0.955207679,0.970658526,0.971329868,,0.000849653,-0.001199909
GDSC1,924239,37,0.007813,2,0.066119,-0.722331,5.344302285,0.963344,ACH-000183,CRIZOTINIB,BRD-K78431006,0.985883366,264.2263179,-0.290590902,0.488642979,0.933579441,,0.000104284,0.846263106
GDSC1,924244,37,0.007813,2,0.04945,0.603137,23.03592606,0.973315,ACH-000587,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,924247,37,0.007813,2,0.081226,0.526828,21.17755724,0.986418,ACH-001400,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,924248,37,0.007813,2,0.03144,-0.139367,10.16159075,0.971474,ACH-000772,CRIZOTINIB,BRD-K78431006,0.988300759,0.350518609,-1.264074877,0.922042022,0.966576718,,9.10E-05,0.838066937
GDSC1,925339,37,0.007813,2,0.05918,0.281749,16.16420129,0.972189,ACH-002162,CRIZOTINIB,BRD-K78431006,2.390329672,2.50E-09,-0.762094327,0.96474557,0.964749304,,0.001268279,-0.000102601
GDSC1,925343,37,0.007813,2,0.168871,-0.952149,4.148347242,0.905955,ACH-002271,CRIZOTINIB,BRD-K78431006,1.972306581,0.006737083,-12.7809966,0.851685717,0.853904434,,0.007808947,0.213958556
GDSC1,925345,37,0.007813,2,0.163461,-1.048892,3.728753517,0.889767,,CRIZOTINIB,BRD-K78431006,0.951550605,2.467465675,-5.013289706,-0.555667795,0.935324547,,0.010231163,0.592483235
GDSC1,930082,37,0.007813,2,0.114164,-1.47605,2.328513311,0.888107,ACH-000965,CRIZOTINIB,BRD-K78431006,0.980749842,1.104740978,-10.78174689,0.449142761,0.923833719,0.444257074,0.000744594,0.97396355
GDSC1,946353,37,0.007813,2,0.027853,0.832958,29.6771978,0.9849,ACH-000694,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946354,37,0.007813,2,0.044641,-0.130657,10.25962203,0.974185,ACH-000488,CRIZOTINIB,BRD-K78431006,0.988151818,2.37375867,-9.606959227,0.349368333,0.986037456,,0.000559501,0.652917155
GDSC1,946355,37,0.007813,2,0.056473,1.217482,45.34173905,0.983072,ACH-000605,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946356,37,0.007813,2,0.116897,0.565765,22.10624173,0.96062,ACH-002311,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946357,37,0.007813,2,0.024509,0.166232,14.23163068,0.990671,ACH-002201,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946358,37,0.007813,2,0.033546,0.312536,16.72214686,0.988994,ACH-002317,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946359,37,0.007813,2,0.039135,1.07587,38.78889522,0.982558,ACH-000927,CRIZOTINIB,BRD-K78431006,0.986164498,1.84E+22,-0.096288923,0.925045374,0.985803191,,0.000196652,-0.005576905
GDSC1,946363,37,0.007813,2,0.047309,0.761948,27.44288676,0.982384,ACH-002261,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946367,37,0.007813,2,0.08869,0.230587,15.27784898,0.955805,ACH-002224,CRIZOTINIB,BRD-K78431006,0.984083809,0.015882445,-8.353745984,0.918713151,0.927080896,,0.000332896,0.592476623
GDSC1,946368,37,0.007813,2,0.034737,0.991699,35.35200114,0.983084,ACH-002225,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946369,37,0.007813,2,0.088815,0.806254,28.81638071,0.97936,ACH-002226,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,946373,37,0.007813,2,0.086904,1.079594,38.9484509,0.9647,ACH-002229,CRIZOTINIB,BRD-K78431006,0.983849686,5.20E+40,-0.090213507,-138.3606903,0.959078033,,0.002602146,0.007404678
GDSC1,949088,37,0.007813,2,0.03465,0.324452,16.94324111,0.94897,ACH-002221,CRIZOTINIB,BRD-K78431006,0.968264801,1.169281378,-5.735781366,0.875530296,0.959157181,,4.95E-05,0.940795489
GDSC1,949092,37,0.007813,2,0.177801,0.397375,18.36136998,0.932646,ACH-002098,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949153,37,0.007813,2,0.084266,0.314673,16.76159068,0.975763,ACH-002241,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949154,37,0.007813,2,0.044015,0.864675,30.73309233,0.986113,ACH-002180,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949155,37,0.007813,2,0.194339,-1.569235,2.101213427,0.888666,ACH-002109,CRIZOTINIB,BRD-K78431006,0.941998879,2.545940759,-8.930903451,-5.273399073,0.928242104,0.933086595,0.003631414,0.91857255
GDSC1,949156,37,0.007813,2,0.140399,-0.166057,9.866991555,0.95286,ACH-002105,CRIZOTINIB,BRD-K78431006,0.934481664,1.225758901,-0.019194867,0.87901994,0.907358171,,0.004235602,-0.000166466
GDSC1,949157,37,0.007813,2,0.120465,-0.957972,4.121808404,0.902507,ACH-002107,CRIZOTINIB,BRD-K78431006,0.984155634,2.224017137,-12.17205347,-1.143933509,0.976504596,,0.000755512,0.964893332
GDSC1,949158,37,0.007813,2,0.058085,0.231656,15.29585689,0.970214,ACH-002103,CRIZOTINIB,BRD-K78431006,1.473784658,0.006116567,-9.812532444,0.957092316,0.957915828,,0.000486439,0.271830579
GDSC1,949161,37,0.007813,2,0.051867,0.978451,34.83950695,0.981373,ACH-002118,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949162,37,0.007813,2,0.074332,2.25211,141.8353673,0.975098,ACH-002112,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949163,37,0.007813,2,0.113893,-0.240059,9.094092255,0.963998,ACH-002110,CRIZOTINIB,BRD-K78431006,6.235283931,1.08E-12,-0.533494591,0.929066739,0.929076065,,0.004042455,-4.07E-05
GDSC1,949164,37,0.007813,2,0.06945,1.024523,36.65449253,0.986249,ACH-002115,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949165,37,0.007813,2,0.127532,-1.102331,3.515455133,0.915718,ACH-002114,CRIZOTINIB,BRD-K78431006,0.932902261,1.286933194,-9.685497313,0.644163718,0.909870647,,0.004051165,0.660988809
GDSC1,949166,37,0.007813,2,0.049673,0.892532,31.69142058,0.980417,ACH-002113,CRIZOTINIB,BRD-K78431006,0.977047557,2.27E+48,-0.157356832,-2722.278982,0.976997738,,0.000838679,-5.24E-05
GDSC1,949167,37,0.007813,2,0.028627,0.43248,19.08580758,0.987793,ACH-002116,CRIZOTINIB,BRD-K78431006,0.996591636,1.38E+20,-0.073635585,0.977030767,0.996051308,,4.89E-05,0.000337431
GDSC1,949168,37,0.007813,2,0.015862,0.828165,29.52082658,0.992307,ACH-002117,CRIZOTINIB,BRD-K78431006,0.997780362,18951005.25,-0.206174437,0.970521208,0.997202312,,2.54E-05,0.023207618
GDSC1,949170,37,0.007813,2,0.028607,0.130188,13.67729283,0.96297,ACH-001355,CRIZOTINIB,BRD-K78431006,0.977821089,3.278620896,-2.96934903,0.44622254,0.971125462,,7.85E-05,0.924302545
GDSC1,949171,37,0.007813,2,0.040219,0.75155,27.13013221,0.984542,ACH-002278,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949173,37,0.007813,2,0.123489,1.266639,47.86631399,0.982775,ACH-002284,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,949174,37,0.007813,2,0.020439,0.462129,19.71983535,0.979849,ACH-002285,CRIZOTINIB,BRD-K78431006,0.999467175,2.409237224,-1.372214434,0.913727108,0.993008697,,2.74E-05,0.841686738
GDSC1,949175,37,0.007813,2,0.072426,0.795608,28.4801969,0.976069,ACH-002282,CRIZOTINIB,BRD-K78431006,1.973806857,1.47E-60,-0.060036999,0.953493157,0.953790048,,0.000905923,-0.00040649
GDSC1,949176,37,0.007813,2,0.032571,0.268895,15.93676971,0.980714,ACH-002283,CRIZOTINIB,BRD-K78431006,0.983461501,2.964451635,-5.170827846,0.559180469,0.981644039,,0.000291574,0.447161246
GDSC1,949177,37,0.007813,2,0.061137,-0.043085,11.29933642,0.980532,ACH-002280,CRIZOTINIB,BRD-K78431006,0.978445209,5.051200005,-0.364581224,0.907786757,0.962781042,,0.001091994,0.050431931
GDSC1,949178,37,0.007813,2,0.030558,-1.229473,3.055746756,0.923921,ACH-002281,CRIZOTINIB,BRD-K78431006,1.002296214,0.924141763,-1.122000198,0.65698948,0.934978938,,6.69E-05,0.990274552
GDSC1,949179,37,0.007813,2,0.073763,-4.287499,0.105005243,0.473116,ACH-000804,CRIZOTINIB,BRD-K78431006,0.969014208,0.103057349,-0.808304001,0.234482274,0.581109108,-2.262992178,0.000219542,0.994968858
GDSC1,971773,37,0.007813,2,0.060593,0.049901,12.51889371,0.990471,ACH-002194,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,971777,37,0.007813,2,0.077756,0.627261,23.65669118,0.975541,ACH-002165,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1240128,37,0.007813,2,0.081699,0.818556,29.20982134,0.991691,ACH-000906,CRIZOTINIB,BRD-K78431006,0.955319301,5306768.928,-0.864498534,-5.627748072,0.955315493,,0.002274383,-6.85E-05
GDSC1,1240166,37,0.007813,2,0.199186,-0.485607,6.937663178,0.966417,ACH-000607,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1240173,37,0.007813,2,0.040902,0.662369,24.5901019,0.985974,ACH-000935,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1240181,37,0.007813,2,0.057654,-0.355775,8.005061267,0.968827,ACH-002277,CRIZOTINIB,BRD-K78431006,0.954670539,1.180232928,-3.451279495,0.887465277,0.947751078,,0.000428276,0.447703982
GDSC1,1240182,37,0.007813,2,0.025587,1.027316,36.76748887,0.987001,ACH-000559,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1240183,37,0.007813,2,0.026712,0.9177,32.5828801,0.981059,ACH-000894,CRIZOTINIB,BRD-K78431006,0.999917939,3.19387849,-4.160019929,0.820998992,0.998883558,,6.71E-07,0.986385929
GDSC1,1240189,37,0.007813,2,0.042771,-0.062958,11.05451564,0.970862,ACH-000639,CRIZOTINIB,BRD-K78431006,0.98137888,2.855087764,-5.228602643,0.265061287,0.977808159,,0.00034548,0.723639425
GDSC1,1240193,37,0.007813,2,0.029771,-0.572621,6.303165705,0.976572,ACH-001365,CRIZOTINIB,BRD-K78431006,0.985423885,1.250422109,-6.647381781,0.883124394,0.976639632,,0.000243912,0.793423654
GDSC1,1240221,37,0.007813,2,0.056382,0.406136,18.53954466,0.988427,ACH-000424,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1247871,37,0.007813,2,0.123354,-1.060175,3.682662515,0.924633,ACH-000059,CRIZOTINIB,BRD-K78431006,0.980229798,11.82343691,-1.254042039,-1.714043234,0.940637181,,0.009489539,0.425848904
GDSC1,1290455,37,0.007813,2,0.032102,0.335694,17.15449091,0.987735,ACH-000336,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1290769,37,0.007813,2,0.033359,0.911705,32.3683146,0.980551,ACH-000249,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1295740,37,0.007813,2,0.049686,-3.216375,0.34195436,0.669373,ACH-000105,CRIZOTINIB,BRD-K78431006,0.940761714,0.48550674,-1.885510573,0.07896724,0.715253162,-1.007397704,0.000249822,0.997243114
GDSC1,1295741,37,0.007813,2,0.042653,-0.480048,6.980307708,0.976086,ACH-000838,CRIZOTINIB,BRD-K78431006,0.972534995,10.48142589,-1.044228709,0.594464867,0.961911261,,0.000253063,0.563547181
GDSC1,1297439,37,0.007813,2,0.068255,0.43328,19.10264868,0.974579,ACH-000743,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1297446,37,0.007813,2,0.065355,-0.520777,6.673857309,0.970748,ACH-000981,CRIZOTINIB,BRD-K78431006,0.94441236,3.069456657,-4.515609762,0.620980689,0.942668699,,3.81E-05,0.810376359
GDSC1,1297447,37,0.007813,2,0.025496,-0.02517,11.52468204,0.984767,ACH-000821,CRIZOTINIB,BRD-K78431006,0.987897426,2.730009018,-6.344156078,0.625743754,0.986558539,,0.000106525,0.64124216
GDSC1,1297449,37,0.007813,2,0.03418,0.106707,13.32783893,0.99052,ACH-001498,CRIZOTINIB,BRD-K78431006,1.369071229,6.73E-19,-0.159251969,0.983530936,0.984237454,,0.000152227,-0.001438913
GDSC1,1298352,37,0.007813,2,0.044921,0.460075,19.67524015,0.983863,ACH-001363,CRIZOTINIB,BRD-K78431006,0.974384905,0.623736435,-0.182799796,0.969269029,0.972192464,,0.000444175,-0.000543119
GDSC1,1299075,37,0.007813,2,0.025985,0.106659,13.32713257,0.974546,ACH-000115,CRIZOTINIB,BRD-K78431006,0.985001889,11.93234037,-1.369998424,0.281577331,0.977319399,,0.000174168,0.640553221
GDSC1,1303896,37,0.007813,2,0.090366,-0.119776,10.38341685,0.970988,ACH-000162,CRIZOTINIB,BRD-K78431006,0.960626266,2.92E+224,-0.082283582,-2150.799381,0.960626266,,0.008231876,-1.89E-06
GDSC1,1303897,37,0.007813,2,0.017748,0.324574,16.94551166,0.985715,ACH-000073,CRIZOTINIB,BRD-K78431006,1.000136144,2.945183587,-5.124672781,0.660264159,0.998490643,,1.73E-07,0.998956698
GDSC1,1303900,37,0.007813,2,0.071785,0.214274,15.00557802,0.973565,ACH-000349,CRIZOTINIB,BRD-K78431006,1.348962535,0.004075799,-2.942127049,0.948094219,0.951473614,,0.001059166,0.195172504
GDSC1,1303901,37,0.007813,2,0.048968,0.473948,19.97842617,0.985127,ACH-000515,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1322218,37,0.007813,2,0.051227,0.162601,14.17478951,0.983862,ACH-002245,CRIZOTINIB,BRD-K78431006,0.971423681,0.872917725,-0.088975806,0.968554784,0.970112333,,0.000423512,-0.001122672
GDSC1,1322224,37,0.007813,2,0.046929,0.104958,13.30216761,0.990005,ACH-002141,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1323913,37,0.007813,2,0.072397,-0.900728,4.390266801,0.966254,ACH-000294,CRIZOTINIB,BRD-K78431006,1.029167282,35.95263429,-0.248501203,0.580200048,0.937513897,,0.000938822,0.520896207
GDSC1,1327766,37,0.007813,2,0.018817,-0.176065,9.758746892,0.985538,ACH-000653,CRIZOTINIB,BRD-K78431006,0.993073859,2.928768573,-5.41208708,0.546221197,0.991294991,,2.34E-05,0.913960956
GDSC1,1327768,37,0.007813,2,0.023637,-0.708563,5.426031394,0.969457,ACH-000151,CRIZOTINIB,BRD-K78431006,0.9866885,3.273600504,-2.385409084,0.434980109,0.975467421,,0.000142956,0.919934161
GDSC1,1327769,37,0.007813,2,0.014472,-0.432481,7.356056592,0.95707,ACH-002253,CRIZOTINIB,BRD-K78431006,0.998072675,39.90390492,-0.953156779,-1.5398479,0.971292748,,7.32E-05,0.963061557
GDSC1,1327771,37,0.007813,2,0.139693,-0.953336,4.142924751,0.9223,ACH-000326,CRIZOTINIB,BRD-K78431006,0.969514754,0.044264164,-3.288481174,0.838363681,0.879409728,,0.001031274,0.743597962
GDSC1,1327774,37,0.007813,2,0.077187,-0.782449,5.001640707,0.979155,ACH-002255,CRIZOTINIB,BRD-K78431006,0.958753601,0.551078785,-12.31804758,0.897297736,0.944467652,,0.000576489,0.521948563
GDSC1,1327775,37,0.007813,2,0.071046,-1.490981,2.290504273,0.912233,ACH-000193,CRIZOTINIB,BRD-K78431006,0.985499316,1.026620716,-11.01172381,0.591878188,0.938157448,,0.000984295,0.943535219
GDSC1,1330931,37,0.007813,2,0.055035,-1.879324,1.492890241,0.878709,ACH-000983,CRIZOTINIB,BRD-K78431006,0.958125685,12.35244292,-1.543416267,-7.809094448,0.898255912,0.917879762,0.000105901,0.995644936
GDSC1,1330933,37,0.007813,2,0.040635,-0.431046,7.367703083,0.977704,ACH-001106,CRIZOTINIB,BRD-K78431006,0.972185652,2.519333727,-9.785058399,0.319194716,0.970989835,,0.000212325,0.639887752
GDSC1,1330935,37,0.007813,2,0.073248,-0.555914,6.420320252,0.969725,ACH-000702,CRIZOTINIB,BRD-K78431006,0.950262919,1.355466682,-2.875216366,0.872423244,0.943421896,,0.001002478,0.258987729
GDSC1,1330942,37,0.007813,2,0.087604,0.306705,16.61500163,0.976586,ACH-000439,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1330947,37,0.007813,2,0.093878,-1.009349,3.894868821,0.919632,ACH-000362,CRIZOTINIB,BRD-K78431006,0.982854442,1.70280963,-0.682650701,0.63181303,0.915663793,,0.003534241,0.494073291
GDSC1,1330950,37,0.007813,2,0.038008,-1.605846,2.018107114,0.892338,ACH-000745,CRIZOTINIB,BRD-K78431006,0.979975231,1.235824049,-2.335178625,0.452895322,0.922764394,,0.000194491,0.988591425
GDSC1,1330960,37,0.007813,2,0.072576,-1.551359,2.143026324,0.873413,ACH-002276,CRIZOTINIB,BRD-K78431006,0.999737356,1.131657361,-2.674982831,0.416535391,0.932091865,,2.22E-05,0.999100992
GDSC1,1330972,37,0.007813,2,0.024998,0.66684,24.71160571,0.986172,ACH-000586,CRIZOTINIB,BRD-K78431006,0.998419155,6.489885658,-0.471983236,0.942575962,0.989619338,,0.000239788,0.131006022
GDSC1,1330981,37,0.007813,2,0.063509,-0.815739,4.821432099,0.954666,ACH-002289,CRIZOTINIB,BRD-K78431006,0.998180356,0.655040157,-17.78630257,0.835589851,0.96545201,,0.000429308,0.913915279
GDSC1,1330982,37,0.007813,2,0.056278,-0.446465,7.243546974,0.98232,ACH-000287,CRIZOTINIB,BRD-K78431006,0.969072043,0.000239442,-0.042765711,0.946835023,0.956476295,,0.000338574,-0.008666874
GDSC1,1330983,37,0.007813,2,0.04158,-1.239413,3.022450723,0.926015,ACH-000065,CRIZOTINIB,BRD-K78431006,0.984472207,3.40061802,-2.171578089,-0.349965035,0.954060507,,0.000166157,0.983614016
GDSC1,1330984,37,0.007813,2,0.045072,-0.734815,5.271268312,0.957927,ACH-000124,CRIZOTINIB,BRD-K78431006,0.981001677,1.41920396,-6.791408753,0.780770044,0.968120635,,0.000262784,0.924990548
GDSC1,1330985,37,0.007813,2,0.030421,-0.587677,6.199427816,0.98732,ACH-000751,CRIZOTINIB,BRD-K78431006,0.982389414,3.543817431,-3.429328273,0.568071454,0.979522987,,0.000188524,0.575615294
GDSC1,1330987,37,0.007813,2,0.03539,-1.302666,2.81889792,0.962422,ACH-002293,CRIZOTINIB,BRD-K78431006,0.995347904,2.504992565,-4.87153302,-0.094227325,0.983725817,,4.25E-05,0.994189428
GDSC1,1330991,37,0.007813,2,0.048195,-0.598513,6.125816171,0.921715,ACH-000218,CRIZOTINIB,BRD-K78431006,0.946115084,2.01138428,-2.260068023,0.626810613,0.928617956,,0.000127009,0.951542635
GDSC1,1331025,37,0.007813,2,0.046673,0.690034,25.35150254,0.971666,ACH-001639,CRIZOTINIB,BRD-K78431006,7875.636762,1.17E-18,-0.56920217,0.961987291,0.961989638,,0.00029258,-0.000125608
GDSC1,1331032,37,0.007813,2,0.033537,0.222269,15.13842177,0.974692,,CRIZOTINIB,BRD-K78431006,0.977190701,1.242007115,-4.054050346,0.934583019,0.973273488,,0.000149246,0.483159262
GDSC1,1331034,37,0.007813,2,0.036107,-0.921553,4.290636113,0.984505,ACH-002307,CRIZOTINIB,BRD-K78431006,0.97114173,2.905974082,-5.231837134,0.372760368,0.968410196,,2.44E-05,0.956894807
GDSC1,1331035,37,0.007813,2,0.039277,-0.670438,5.658908335,0.996179,ACH-000365,CRIZOTINIB,BRD-K78431006,,,,,,,,
GDSC1,1331037,37,0.007813,2,0.041653,-0.834921,4.720553218,0.984399,ACH-000611,CRIZOTINIB,BRD-K78431006,0.989162335,2.721820263,-5.412477071,0.3951858,0.985742209,,0.000674245,0.563564088
GDSC1,1331038,37,0.007813,2,0.044388,-1.046277,3.739515285,0.938279,ACH-000656,CRIZOTINIB,BRD-K78431006,0.977422734,0.848009241,-3.67268091,0.771536776,0.945142103,,0.000535375,0.899406208
GDSC1,1331039,37,0.007813,2,0.049181,-1.149343,3.33792381,0.928524,ACH-001203,CRIZOTINIB,BRD-K78431006,0.97695707,3.193456357,-0.798339789,0.498856251,0.921283306,,5.51E-05,0.986174111
GDSC1,1331040,37,0.007813,2,0.112384,-3.104629,0.386778539,0.692814,ACH-000226,CRIZOTINIB,BRD-K78431006,1.000495552,0.313062079,-6.24776622,0.251485543,0.749789142,-1.513813744,0.000327861,0.997144458
GDSC1,1331048,37,0.007813,2,0.061618,0.37141,17.84329844,0.972751,ACH-001703,CRIZOTINIB,BRD-K78431006,0.960068794,149.865417,-0.341487427,0.932225966,0.957535271,,0.00090041,0.002773105
GDSC1,1331049,37,0.007813,2,0.027313,-0.234811,9.146854045,0.987015,ACH-002316,CRIZOTINIB,BRD-K78431006,0.993023046,2.922064773,-4.904875135,0.683069604,0.991373704,,0.000190672,0.476878097
GDSC1,1331050,37,0.007813,2,0.041832,0.401562,18.44630353,0.991071,ACH-000534,CRIZOTINIB,BRD-K78431006,13.35394595,1.83E-11,-0.411074012,0.975732085,0.977112818,,0.000564115,0.001945762
GDSC1,683665,38,0.007813,2,0.025613,0.425055,15.95013032,0.988372,ACH-002270,SARACATINIB,BRD-K19540840,1.001365292,0.154365777,-0.884789464,0.994098451,0.997842579,,6.50E-06,0.426798626
GDSC1,684055,38,0.007813,2,0.127797,-0.457711,5.660719476,0.945099,ACH-002104,SARACATINIB,BRD-K19540840,0.954644045,0.045299876,-2.345320115,0.867730336,0.895384729,,0.000908853,0.562508978
GDSC1,684057,38,0.007813,2,0.037727,1.056511,33.46412602,0.979464,ACH-002106,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,684059,38,0.007813,2,0.034774,0.784725,24.32576313,0.982441,ACH-002108,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,684062,38,0.007813,2,0.084197,0.834141,25.77811819,0.967149,ACH-002111,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,684072,38,0.007813,2,0.044781,0.935636,29.03868771,0.984321,ACH-000087,SARACATINIB,BRD-K19540840,1.153265182,5.27E-19,-0.160196402,0.974598121,0.974901536,,0.000300485,-0.001236999
GDSC1,684681,38,0.007813,2,0.149263,-0.206962,7.597376573,0.927261,ACH-000327,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,687448,38,0.007813,2,0.0744,0.736706,22.99293512,0.959467,ACH-000644,SARACATINIB,BRD-K19540840,0.973033922,957.5865664,-1.302392013,-169.5887801,0.96540903,,0.002422153,0.110426791
GDSC1,687562,38,0.007813,2,0.022028,0.289789,13.60904983,0.982501,ACH-000137,SARACATINIB,BRD-K19540840,1.000159334,2.901489632,-5.413608922,0.580791226,0.998286213,,1.65E-07,0.999308121
GDSC1,687568,38,0.007813,2,0.085366,-1.405452,1.861510025,0.852368,ACH-000738,SARACATINIB,BRD-K19540840,1.028466767,58.12239768,-0.689263922,-4.188548834,0.901265991,,0.003938858,0.843568153
GDSC1,687590,38,0.007813,2,0.124564,1.037648,32.73153545,0.976661,ACH-000075,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,687600,38,0.007813,2,0.104182,0.24771,12.95337018,0.964218,ACH-002174,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,687799,38,0.007813,2,0.110284,-2.90826,0.319135341,0.63439,ACH-000766,SARACATINIB,BRD-K19540840,0.928704106,0.276384167,-3.607371991,0.299270358,0.704030153,-1.551808919,0.001434238,0.981208581
GDSC1,687804,38,0.007813,2,0.044679,0.666675,21.17889146,0.985513,ACH-001362,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,687807,38,0.007813,2,0.045637,1.075213,34.20668183,0.968245,ACH-000733,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,687983,38,0.007813,2,0.038839,1.08066,34.4259968,0.983754,ACH-000530,SARACATINIB,BRD-K19540840,0.979812712,8.32E+15,-0.420838076,-208.2006881,0.979791077,,0.000381052,-9.27E-05
GDSC1,687997,38,0.007813,2,0.027099,1.009508,31.66832595,0.979968,ACH-000514,SARACATINIB,BRD-K19540840,0.99548871,0.674041996,-13.38329056,0.96074652,0.988674509,,0.000117583,0.637533342
GDSC1,688001,38,0.007813,2,0.084941,0.299108,13.75868141,0.962139,ACH-001591,SARACATINIB,BRD-K19540840,1.408822467,0.003566951,-3.266780353,0.929544699,0.93151252,,0.00039246,0.224657573
GDSC1,688006,38,0.007813,2,0.070965,-0.223145,7.454456191,0.958881,ACH-000431,SARACATINIB,BRD-K19540840,1.001483697,0.04680479,-2.46392226,0.904613891,0.935969923,,6.74E-05,0.957245792
GDSC1,688007,38,0.007813,2,0.07605,1.13724,36.78933524,0.986384,ACH-001136,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688010,38,0.007813,2,0.030518,0.55208,18.51403328,0.990368,ACH-000729,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688013,38,0.007813,2,0.01917,0.713824,22.38374442,0.974391,ACH-000290,SARACATINIB,BRD-K19540840,1.0005079,8.356234075,-1.235315697,0.615344093,0.991560771,,1.46E-05,0.955852502
GDSC1,688014,38,0.007813,2,0.046347,0.481533,17.04307563,0.982652,ACH-001138,SARACATINIB,BRD-K19540840,1.104027209,0.000878924,-0.282642055,0.947141207,0.979604489,,0.00083549,0.161713681
GDSC1,688015,38,0.007813,2,0.094101,-0.153324,8.090956852,0.983036,ACH-000525,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688021,38,0.007813,2,0.057362,1.40311,50.25972196,0.983131,ACH-001364,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688023,38,0.007813,2,0.085236,0.198215,12.22243259,0.970516,ACH-000800,SARACATINIB,BRD-K19540840,1.227091456,4.12E-25,-0.135757381,0.93409638,0.934290888,,0.000242847,-0.00231695
GDSC1,688025,38,0.007813,2,0.026676,0.952242,29.61011423,0.986959,ACH-000767,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688026,38,0.007813,2,0.059872,-0.005789,9.620314919,0.991221,ACH-001599,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688027,38,0.007813,2,0.117362,0.540093,18.25543785,0.970803,ACH-000358,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688031,38,0.007813,2,0.072784,0.86694,26.78963342,0.979577,ACH-000355,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688086,38,0.007813,2,0.205274,-1.403401,1.865997943,0.847246,ACH-000366,SARACATINIB,BRD-K19540840,0.960596361,0.24757799,-1.483900711,0.678710651,0.853087434,,0.026227874,0.288093132
GDSC1,688087,38,0.007813,2,0.102555,0.412493,15.71673393,0.977291,ACH-000341,SARACATINIB,BRD-K19540840,,,,,,,,
GDSC1,688121,38,0.007813,2,0.046661,-0.300394,6.808426254,0.950207,ACH-001702,SARACATINIB,BRD-K19540840,0.975865758,1.015671165,-10.42579813,0.82180799,0.957038265,,0.000427996,0.857013931
